game_index,bet_type,model_prob,market_prob,fractional_kelly_used,bet_size,profit,expected_value,bankroll
479,none,0,0,0.0,0.0,0.0,0.0,1000.0
480,none,0,0,0.0,0.0,0.0,0.0,1000.0
481,none,0,0,0.0,0.0,0.0,0.0,1000.0
482,none,0,0,0.0,0.0,0.0,0.0,1000.0
483,none,0,0,0.0,0.0,0.0,0.0,1000.0
484,none,0,0,0.0,0.0,0.0,0.0,1000.0
485,none,0,0,0.0,0.0,0.0,0.0,1000.0
486,none,0,0,0.0,0.0,0.0,0.0,1000.0
487,none,0,0,0.0,0.0,0.0,0.0,1000.0
488,none,0,0,0.0,0.0,0.0,0.0,1000.0
489,none,0,0,0.0,0.0,0.0,0.0,1000.0
490,none,0,0,0.0,0.0,0.0,0.0,1000.0
491,none,0,0,0.0,0.0,0.0,0.0,1000.0
492,none,0,0,0.0,0.0,0.0,0.0,1000.0
493,none,0,0,0.0,0.0,0.0,0.0,1000.0
494,none,0,0,0.0,0.0,0.0,0.0,1000.0
495,none,0,0,0.0,0.0,0.0,0.0,1000.0
496,none,0,0,0.0,0.0,0.0,0.0,1000.0
497,none,0,0,0.0,0.0,0.0,0.0,1000.0
498,none,0,0,0.0,0.0,0.0,0.0,1000.0
499,none,0,0,0.0,0.0,0.0,0.0,1000.0
500,none,0,0,0.0,0.0,0.0,0.0,1000.0
501,none,0,0,0.0,0.0,0.0,0.0,1000.0
502,none,0,0,0.0,0.0,0.0,0.0,1000.0
503,none,0,0,0.0,0.0,0.0,0.0,1000.0
504,none,0,0,0.0,0.0,0.0,0.0,1000.0
505,none,0,0,0.0,0.0,0.0,0.0,1000.0
506,none,0,0,0.0,0.0,0.0,0.0,1000.0
507,none,0,0,0.0,0.0,0.0,0.0,1000.0
508,none,0,0,0.0,0.0,0.0,0.0,1000.0
509,none,0,0,0.0,0.0,0.0,0.0,1000.0
510,none,0,0,0.0,0.0,0.0,0.0,1000.0
511,none,0,0,0.0,0.0,0.0,0.0,1000.0
512,none,0,0,0.0,0.0,0.0,0.0,1000.0
513,none,0,0,0.0,0.0,0.0,0.0,1000.0
514,none,0,0,0.0,0.0,0.0,0.0,1000.0
515,none,0,0,0.0,0.0,0.0,0.0,1000.0
516,none,0,0,0.0,0.0,0.0,0.0,1000.0
517,none,0,0,0.0,0.0,0.0,0.0,1000.0
518,none,0,0,0.0,0.0,0.0,0.0,1000.0
519,none,0,0,0.0,0.0,0.0,0.0,1000.0
520,none,0,0,0.0,0.0,0.0,0.0,1000.0
521,none,0,0,0.0,0.0,0.0,0.0,1000.0
522,none,0,0,0.0,0.0,0.0,0.0,1000.0
523,none,0,0,0.0,0.0,0.0,0.0,1000.0
524,none,0,0,0.0,0.0,0.0,0.0,1000.0
525,none,0,0,0.0,0.0,0.0,0.0,1000.0
526,none,0,0,0.0,0.0,0.0,0.0,1000.0
527,none,0,0,0.0,0.0,0.0,0.0,1000.0
528,none,0,0,0.0,0.0,0.0,0.0,1000.0
529,none,0,0,0.0,0.0,0.0,0.0,1000.0
530,none,0,0,0.0,0.0,0.0,0.0,1000.0
531,none,0,0,0.0,0.0,0.0,0.0,1000.0
532,none,0,0,0.0,0.0,0.0,0.0,1000.0
533,none,0,0,0.0,0.0,0.0,0.0,1000.0
534,none,0,0,0.0,0.0,0.0,0.0,1000.0
535,none,0,0,0.0,0.0,0.0,0.0,1000.0
536,none,0,0,0.0,0.0,0.0,0.0,1000.0
537,none,0,0,0.0,0.0,0.0,0.0,1000.0
538,none,0,0,0.0,0.0,0.0,0.0,1000.0
539,none,0,0,0.0,0.0,0.0,0.0,1000.0
540,none,0,0,0.0,0.0,0.0,0.0,1000.0
541,none,0,0,0.0,0.0,0.0,0.0,1000.0
542,none,0,0,0.0,0.0,0.0,0.0,1000.0
543,none,0,0,0.0,0.0,0.0,0.0,1000.0
544,none,0,0,0.0,0.0,0.0,0.0,1000.0
545,none,0,0,0.0,0.0,0.0,0.0,1000.0
546,none,0,0,0.0,0.0,0.0,0.0,1000.0
547,none,0,0,0.0,0.0,0.0,0.0,1000.0
548,none,0,0,0.0,0.0,0.0,0.0,1000.0
549,none,0,0,0.0,0.0,0.0,0.0,1000.0
550,none,0,0,0.0,0.0,0.0,0.0,1000.0
551,none,0,0,0.0,0.0,0.0,0.0,1000.0
552,none,0,0,0.0,0.0,0.0,0.0,1000.0
553,none,0,0,0.0,0.0,0.0,0.0,1000.0
554,none,0,0,0.0,0.0,0.0,0.0,1000.0
555,none,0,0,0.0,0.0,0.0,0.0,1000.0
556,none,0,0,0.0,0.0,0.0,0.0,1000.0
557,none,0,0,0.0,0.0,0.0,0.0,1000.0
558,none,0,0,0.0,0.0,0.0,0.0,1000.0
559,none,0,0,0.0,0.0,0.0,0.0,1000.0
560,none,0,0,0.0,0.0,0.0,0.0,1000.0
561,none,0,0,0.0,0.0,0.0,0.0,1000.0
562,none,0,0,0.0,0.0,0.0,0.0,1000.0
563,none,0,0,0.0,0.0,0.0,0.0,1000.0
564,none,0,0,0.0,0.0,0.0,0.0,1000.0
565,none,0,0,0.0,0.0,0.0,0.0,1000.0
566,none,0,0,0.0,0.0,0.0,0.0,1000.0
567,none,0,0,0.0,0.0,0.0,0.0,1000.0
568,none,0,0,0.0,0.0,0.0,0.0,1000.0
569,none,0,0,0.0,0.0,0.0,0.0,1000.0
570,none,0,0,0.0,0.0,0.0,0.0,1000.0
571,none,0,0,0.0,0.0,0.0,0.0,1000.0
572,none,0,0,0.0,0.0,0.0,0.0,1000.0
573,none,0,0,0.0,0.0,0.0,0.0,1000.0
574,none,0,0,0.0,0.0,0.0,0.0,1000.0
575,none,0,0,0.0,0.0,0.0,0.0,1000.0
576,none,0,0,0.0,0.0,0.0,0.0,1000.0
577,none,0,0,0.0,0.0,0.0,0.0,1000.0
578,none,0,0,0.0,0.0,0.0,0.0,1000.0
579,none,0,0,0.0,0.0,0.0,0.0,1000.0
580,none,0,0,0.0,0.0,0.0,0.0,1000.0
581,none,0,0,0.0,0.0,0.0,0.0,1000.0
582,none,0,0,0.0,0.0,0.0,0.0,1000.0
583,none,0,0,0.0,0.0,0.0,0.0,1000.0
584,none,0,0,0.0,0.0,0.0,0.0,1000.0
585,none,0,0,0.0,0.0,0.0,0.0,1000.0
586,none,0,0,0.0,0.0,0.0,0.0,1000.0
587,none,0,0,0.0,0.0,0.0,0.0,1000.0
588,none,0,0,0.0,0.0,0.0,0.0,1000.0
589,none,0,0,0.0,0.0,0.0,0.0,1000.0
590,none,0,0,0.0,0.0,0.0,0.0,1000.0
591,none,0,0,0.0,0.0,0.0,0.0,1000.0
592,none,0,0,0.0,0.0,0.0,0.0,1000.0
593,none,0,0,0.0,0.0,0.0,0.0,1000.0
594,none,0,0,0.0,0.0,0.0,0.0,1000.0
595,none,0,0,0.0,0.0,0.0,0.0,1000.0
596,none,0,0,0.0,0.0,0.0,0.0,1000.0
597,none,0,0,0.0,0.0,0.0,0.0,1000.0
598,none,0,0,0.0,0.0,0.0,0.0,1000.0
599,none,0,0,0.0,0.0,0.0,0.0,1000.0
600,none,0,0,0.0,0.0,0.0,0.0,1000.0
601,none,0,0,0.0,0.0,0.0,0.0,1000.0
602,none,0,0,0.0,0.0,0.0,0.0,1000.0
603,none,0,0,0.0,0.0,0.0,0.0,1000.0
604,none,0,0,0.0,0.0,0.0,0.0,1000.0
605,none,0,0,0.0,0.0,0.0,0.0,1000.0
606,none,0,0,0.0,0.0,0.0,0.0,1000.0
607,none,0,0,0.0,0.0,0.0,0.0,1000.0
608,none,0,0,0.0,0.0,0.0,0.0,1000.0
609,none,0,0,0.0,0.0,0.0,0.0,1000.0
610,none,0,0,0.0,0.0,0.0,0.0,1000.0
611,none,0,0,0.0,0.0,0.0,0.0,1000.0
612,none,0,0,0.0,0.0,0.0,0.0,1000.0
613,none,0,0,0.0,0.0,0.0,0.0,1000.0
614,none,0,0,0.0,0.0,0.0,0.0,1000.0
615,none,0,0,0.0,0.0,0.0,0.0,1000.0
616,none,0,0,0.0,0.0,0.0,0.0,1000.0
617,none,0,0,0.0,0.0,0.0,0.0,1000.0
618,none,0,0,0.0,0.0,0.0,0.0,1000.0
619,none,0,0,0.0,0.0,0.0,0.0,1000.0
620,none,0,0,0.0,0.0,0.0,0.0,1000.0
621,none,0,0,0.0,0.0,0.0,0.0,1000.0
622,none,0,0,0.0,0.0,0.0,0.0,1000.0
623,none,0,0,0.0,0.0,0.0,0.0,1000.0
624,none,0,0,0.0,0.0,0.0,0.0,1000.0
625,none,0,0,0.0,0.0,0.0,0.0,1000.0
626,none,0,0,0.0,0.0,0.0,0.0,1000.0
627,none,0,0,0.0,0.0,0.0,0.0,1000.0
628,none,0,0,0.0,0.0,0.0,0.0,1000.0
629,none,0,0,0.0,0.0,0.0,0.0,1000.0
630,none,0,0,0.0,0.0,0.0,0.0,1000.0
631,none,0,0,0.0,0.0,0.0,0.0,1000.0
632,none,0,0,0.0,0.0,0.0,0.0,1000.0
633,none,0,0,0.0,0.0,0.0,0.0,1000.0
634,none,0,0,0.0,0.0,0.0,0.0,1000.0
635,none,0,0,0.0,0.0,0.0,0.0,1000.0
636,none,0,0,0.0,0.0,0.0,0.0,1000.0
637,none,0,0,0.0,0.0,0.0,0.0,1000.0
638,none,0,0,0.0,0.0,0.0,0.0,1000.0
639,none,0,0,0.0,0.0,0.0,0.0,1000.0
640,none,0,0,0.0,0.0,0.0,0.0,1000.0
641,none,0,0,0.0,0.0,0.0,0.0,1000.0
642,none,0,0,0.0,0.0,0.0,0.0,1000.0
643,none,0,0,0.0,0.0,0.0,0.0,1000.0
644,none,0,0,0.0,0.0,0.0,0.0,1000.0
645,none,0,0,0.0,0.0,0.0,0.0,1000.0
646,none,0,0,0.0,0.0,0.0,0.0,1000.0
647,none,0,0,0.0,0.0,0.0,0.0,1000.0
648,none,0,0,0.0,0.0,0.0,0.0,1000.0
649,none,0,0,0.0,0.0,0.0,0.0,1000.0
650,none,0,0,0.0,0.0,0.0,0.0,1000.0
651,none,0,0,0.0,0.0,0.0,0.0,1000.0
652,none,0,0,0.0,0.0,0.0,0.0,1000.0
653,none,0,0,0.0,0.0,0.0,0.0,1000.0
654,none,0,0,0.0,0.0,0.0,0.0,1000.0
655,none,0,0,0.0,0.0,0.0,0.0,1000.0
656,none,0,0,0.0,0.0,0.0,0.0,1000.0
657,none,0,0,0.0,0.0,0.0,0.0,1000.0
658,none,0,0,0.0,0.0,0.0,0.0,1000.0
659,none,0,0,0.0,0.0,0.0,0.0,1000.0
660,none,0,0,0.0,0.0,0.0,0.0,1000.0
661,none,0,0,0.0,0.0,0.0,0.0,1000.0
662,none,0,0,0.0,0.0,0.0,0.0,1000.0
663,none,0,0,0.0,0.0,0.0,0.0,1000.0
664,none,0,0,0.0,0.0,0.0,0.0,1000.0
665,none,0,0,0.0,0.0,0.0,0.0,1000.0
666,none,0,0,0.0,0.0,0.0,0.0,1000.0
667,none,0,0,0.0,0.0,0.0,0.0,1000.0
668,none,0,0,0.0,0.0,0.0,0.0,1000.0
669,none,0,0,0.0,0.0,0.0,0.0,1000.0
670,none,0,0,0.0,0.0,0.0,0.0,1000.0
671,none,0,0,0.0,0.0,0.0,0.0,1000.0
672,none,0,0,0.0,0.0,0.0,0.0,1000.0
673,none,0,0,0.0,0.0,0.0,0.0,1000.0
674,none,0,0,0.0,0.0,0.0,0.0,1000.0
675,none,0,0,0.0,0.0,0.0,0.0,1000.0
676,none,0,0,0.0,0.0,0.0,0.0,1000.0
677,none,0,0,0.0,0.0,0.0,0.0,1000.0
678,none,0,0,0.0,0.0,0.0,0.0,1000.0
679,none,0,0,0.0,0.0,0.0,0.0,1000.0
680,none,0,0,0.0,0.0,0.0,0.0,1000.0
681,none,0,0,0.0,0.0,0.0,0.0,1000.0
682,none,0,0,0.0,0.0,0.0,0.0,1000.0
683,none,0,0,0.0,0.0,0.0,0.0,1000.0
684,none,0,0,0.0,0.0,0.0,0.0,1000.0
685,none,0,0,0.0,0.0,0.0,0.0,1000.0
686,none,0,0,0.0,0.0,0.0,0.0,1000.0
687,none,0,0,0.0,0.0,0.0,0.0,1000.0
688,none,0,0,0.0,0.0,0.0,0.0,1000.0
689,none,0,0,0.0,0.0,0.0,0.0,1000.0
690,none,0,0,0.0,0.0,0.0,0.0,1000.0
691,none,0,0,0.0,0.0,0.0,0.0,1000.0
692,none,0,0,0.0,0.0,0.0,0.0,1000.0
693,none,0,0,0.0,0.0,0.0,0.0,1000.0
694,none,0,0,0.0,0.0,0.0,0.0,1000.0
695,none,0,0,0.0,0.0,0.0,0.0,1000.0
696,none,0,0,0.0,0.0,0.0,0.0,1000.0
697,none,0,0,0.0,0.0,0.0,0.0,1000.0
698,none,0,0,0.0,0.0,0.0,0.0,1000.0
699,none,0,0,0.0,0.0,0.0,0.0,1000.0
700,none,0,0,0.0,0.0,0.0,0.0,1000.0
701,none,0,0,0.0,0.0,0.0,0.0,1000.0
702,none,0,0,0.0,0.0,0.0,0.0,1000.0
703,none,0,0,0.0,0.0,0.0,0.0,1000.0
704,none,0,0,0.0,0.0,0.0,0.0,1000.0
705,none,0,0,0.0,0.0,0.0,0.0,1000.0
706,none,0,0,0.0,0.0,0.0,0.0,1000.0
707,none,0,0,0.0,0.0,0.0,0.0,1000.0
708,none,0,0,0.0,0.0,0.0,0.0,1000.0
709,none,0,0,0.0,0.0,0.0,0.0,1000.0
710,none,0,0,0.0,0.0,0.0,0.0,1000.0
711,none,0,0,0.0,0.0,0.0,0.0,1000.0
712,none,0,0,0.0,0.0,0.0,0.0,1000.0
713,none,0,0,0.0,0.0,0.0,0.0,1000.0
714,none,0,0,0.0,0.0,0.0,0.0,1000.0
715,none,0,0,0.0,0.0,0.0,0.0,1000.0
716,none,0,0,0.0,0.0,0.0,0.0,1000.0
717,none,0,0,0.0,0.0,0.0,0.0,1000.0
718,none,0,0,0.0,0.0,0.0,0.0,1000.0
719,none,0,0,0.0,0.0,0.0,0.0,1000.0
720,none,0,0,0.0,0.0,0.0,0.0,1000.0
721,none,0,0,0.0,0.0,0.0,0.0,1000.0
722,none,0,0,0.0,0.0,0.0,0.0,1000.0
723,none,0,0,0.0,0.0,0.0,0.0,1000.0
724,none,0,0,0.0,0.0,0.0,0.0,1000.0
725,none,0,0,0.0,0.0,0.0,0.0,1000.0
726,none,0,0,0.0,0.0,0.0,0.0,1000.0
727,none,0,0,0.0,0.0,0.0,0.0,1000.0
728,none,0,0,0.0,0.0,0.0,0.0,1000.0
729,none,0,0,0.0,0.0,0.0,0.0,1000.0
730,none,0,0,0.0,0.0,0.0,0.0,1000.0
731,none,0,0,0.0,0.0,0.0,0.0,1000.0
732,none,0,0,0.0,0.0,0.0,0.0,1000.0
733,none,0,0,0.0,0.0,0.0,0.0,1000.0
734,none,0,0,0.0,0.0,0.0,0.0,1000.0
735,none,0,0,0.0,0.0,0.0,0.0,1000.0
736,none,0,0,0.0,0.0,0.0,0.0,1000.0
737,none,0,0,0.0,0.0,0.0,0.0,1000.0
738,none,0,0,0.0,0.0,0.0,0.0,1000.0
739,none,0,0,0.0,0.0,0.0,0.0,1000.0
740,none,0,0,0.0,0.0,0.0,0.0,1000.0
741,none,0,0,0.0,0.0,0.0,0.0,1000.0
742,none,0,0,0.0,0.0,0.0,0.0,1000.0
743,none,0,0,0.0,0.0,0.0,0.0,1000.0
744,none,0,0,0.0,0.0,0.0,0.0,1000.0
745,none,0,0,0.0,0.0,0.0,0.0,1000.0
746,none,0,0,0.0,0.0,0.0,0.0,1000.0
747,none,0,0,0.0,0.0,0.0,0.0,1000.0
748,none,0,0,0.0,0.0,0.0,0.0,1000.0
749,none,0,0,0.0,0.0,0.0,0.0,1000.0
750,none,0,0,0.0,0.0,0.0,0.0,1000.0
751,none,0,0,0.0,0.0,0.0,0.0,1000.0
752,none,0,0,0.0,0.0,0.0,0.0,1000.0
753,none,0,0,0.0,0.0,0.0,0.0,1000.0
754,none,0,0,0.0,0.0,0.0,0.0,1000.0
755,none,0,0,0.0,0.0,0.0,0.0,1000.0
756,none,0,0,0.0,0.0,0.0,0.0,1000.0
757,none,0,0,0.0,0.0,0.0,0.0,1000.0
758,none,0,0,0.0,0.0,0.0,0.0,1000.0
759,none,0,0,0.0,0.0,0.0,0.0,1000.0
760,none,0,0,0.0,0.0,0.0,0.0,1000.0
761,none,0,0,0.0,0.0,0.0,0.0,1000.0
762,none,0,0,0.0,0.0,0.0,0.0,1000.0
763,none,0,0,0.0,0.0,0.0,0.0,1000.0
764,none,0,0,0.0,0.0,0.0,0.0,1000.0
765,none,0,0,0.0,0.0,0.0,0.0,1000.0
766,none,0,0,0.0,0.0,0.0,0.0,1000.0
767,none,0,0,0.0,0.0,0.0,0.0,1000.0
768,none,0,0,0.0,0.0,0.0,0.0,1000.0
769,none,0,0,0.0,0.0,0.0,0.0,1000.0
770,none,0,0,0.0,0.0,0.0,0.0,1000.0
771,none,0,0,0.0,0.0,0.0,0.0,1000.0
772,none,0,0,0.0,0.0,0.0,0.0,1000.0
773,none,0,0,0.0,0.0,0.0,0.0,1000.0
774,none,0,0,0.0,0.0,0.0,0.0,1000.0
775,none,0,0,0.0,0.0,0.0,0.0,1000.0
776,none,0,0,0.0,0.0,0.0,0.0,1000.0
777,none,0,0,0.0,0.0,0.0,0.0,1000.0
778,none,0,0,0.0,0.0,0.0,0.0,1000.0
779,none,0,0,0.0,0.0,0.0,0.0,1000.0
780,none,0,0,0.0,0.0,0.0,0.0,1000.0
781,none,0,0,0.0,0.0,0.0,0.0,1000.0
